dsgdb9 ID	symmetry point group	composition	mu / D	alpha / bohr^3	E(HOMO) / eV	E(LUMO) / eV	chemical hardness / eV	zpve / eV	U(0K) / kcal.mol-1	U(298.15K) / kcal.mol-1	H(298.15K) / kcal.mol-1	G(298.15K) / kcal.mol-1	Cv(298.15K) / cal.mol-1.K-1	SMILES BASIC	SMILES STEREO	InChi1	InChi2
27233	C1	C6 N2 O1 H8	3.947	78.77	-5.05859670312926	0.740149705890886	5.79874640902014	3.72698030579556	-262300.100970585	-262295.102857624	-262294.510488681	-262320.525776457	29.961	CC1=C2CCN2C(=N)O1	C[C]1[C]2CCN2[C]([NH])O1	InChI=1S/C6H8N2O/c1-4-5-2-3-8(5)6(7)9-4/h7H,2-3H2,1H3	InChI=1S/C6H8N2O/c1-4-5-2-3-8(5)6(7)9-4/h7H,2-3H2,1H3
65881	C1	O4 C5 H6	2.0076	61.78	-7.50762146526822	-1.61363520438712	5.8939862608811	3.02949805353839	-310585.745788982	-310580.672374884	-310580.08000594	-310606.539570424	29.633	OC1(COC(=O)C1)C=O	O[C@]1(COC(=O)C1)C=O	InChI=1S/C5H6O4/c6-2-5(8)1-4(7)9-3-5/h2,8H,1,3H2	InChI=1S/C5H6O4/c6-2-5(8)1-4(7)9-3-5/h2,8H,1,3H2/t5-/m0/s1
48309	C1	O1 C8 H8	2.3301	79.92	-6.78107745250033	-0.936071686862003	5.84500576563832	3.66540093872089	-241343.728058771	-241338.707355469	-241338.114359016	-241364.127764263	30.892	O=CC1(C#C)C2CC1C2	O=C[C@@]1(C#C)[C@H]2C[C@@H]1C2	InChI=1S/C8H8O/c1-2-8(5-9)6-3-7(8)4-6/h1,5-7H,3-4H2	InChI=1S/C8H8O/c1-2-8(5-9)6-3-7(8)4-6/h1,5-7H,3-4H2/t6-,7+,8-
36851	C1	C8 O1 H12	1.7506	83.11	-6.64774165989498	2.41909223726837	9.06683389716336	4.97190122654954	-242870.643096952	-242865.296716233	-242864.704347289	-242891.970261447	32.513	C(C1CO1)C12CC1CC2	C([C@H]1CO1)[C@]12C[C@H]1CC2	InChI=1S/C8H12O/c1-2-8(3-6(1)8)4-7-5-9-7/h6-7H,1-5H2	InChI=1S/C8H12O/c1-2-8(3-6(1)8)4-7-5-9-7/h6-7H,1-5H2/t6-,7+,8+/m1/s1
10966	C1	C6 N1 O1 H7	1.3658	66.52	-6.72121240275915	-0.0272113862459885	6.69400101651316	3.24008697169609	-227557.84064609	-227553.532166041	-227552.939797097	-227577.175468005	26.4	CC12NC(C=C1)C2=O	C[C@@]12N[C@@H](C=C1)C2=O	InChI=1S/C6H7NO/c1-6-3-2-4(7-6)5(6)8/h2-4,7H,1H3	InChI=1S/C6H7NO/c1-6-3-2-4(7-6)5(6)8/h2-4,7H,1H3/t4-,6+/m0/s1
104351	C1	C7 O2 H12	3.5963	77.71	-6.66406849164258	-0.748313121764683	5.91575536987789	4.96542491662299	-266231.669963944	-266225.927624747	-266225.335255804	-266252.763067405	35.076	CC1(CO)CCCC1=O	C[C@@]1(CO)CCCC1=O	InChI=1S/C7H12O2/c1-7(5-8)4-2-3-6(7)9/h8H,2-5H2,1H3	InChI=1S/C7H12O2/c1-7(5-8)4-2-3-6(7)9/h8H,2-5H2,1H3/t7-/m0/s1
34803	Cs	N1 C8 H9	4.3766	79.37	-7.41510275203186	0.906139161991416	8.32124191402327	4.10538184293228	-228907.10022205	-228902.85261042	-228902.260241476	-228926.531052914	28.104	N#CC1C2CC1C1CC21	N#C[C@H]1[C@H]2C[C@@H]1[C@H]1C[C@@H]21	InChI=1S/C8H9N/c9-3-8-6-2-7(8)5-1-4(5)6/h4-8H,1-2H2	InChI=1S/C8H9N/c9-3-8-6-2-7(8)5-1-4(5)6/h4-8H,1-2H2/t4-,5+,6+,7-,8+
100743	C1	N1 H9 C4 O4	4.1304	64.07	-6.89808641335808	0.2367390603401	7.13482547369818	4.012318901971	-322154.241251244	-322148.343289697	-322147.750293244	-322175.921703573	34.683	[NH3+]C(C(O)CO)C([O-])=O	N[C@@H]([C@@H](O)CO)C(=O)O	InChI=1S/C4H9NO4/c5-3(4(8)9)2(7)1-6/h2-3,6-7H,1,5H2,(H,8,9)	InChI=1S/C4H9NO4/c5-3(4(8)9)2(7)1-6/h2-3,6-7H,1,5H2,(H,8,9)/t2-,3-/m0/s1
100052	C1	C7 O2 H14	1.9473	80.92	-6.66134735301798	1.78778807636144	8.44913542937942	5.55120442834039	-266947.311261111	-266940.771984882	-266940.179615938	-266969.438500186	38.533	CC(C)(CO)C1CCO1	CC(C)(CO)[C@H]1CCO1	InChI=1S/C7H14O2/c1-7(2,5-8)6-3-4-9-6/h6,8H,3-5H2,1-2H3	InChI=1S/C7H14O2/c1-7(2,5-8)6-3-4-9-6/h6,8H,3-5H2,1-2H3/t6-/m1/s1
27386	C1	N3 C4 O2 H5	7.2121	68.84	-6.15249443021799	-0.146941485728338	6.00555294448965	2.7886228624889	-294974.652944567	-294969.708797421	-294969.115800968	-294994.869417293	30.132	NC1=CC(=O)N=C(N)O1	Nc1cc(=O)nc(N)o1	InChI=1S/C4H5N3O2/c5-2-1-3(8)7-4(6)9-2/h1H,5H2,(H2,6,7,8)	InChI=1S/C4H5N3O2/c5-2-1-3(8)7-4(6)9-2/h1H,5H2,(H2,6,7,8)
30531	C1	C6 O1 N2 H8	2.3189	89.32	-4.89532838565332	-0.133335792605343	4.76199259304798	3.70292544035411	-262332.475439371	-262326.907547808	-262326.315178864	-262353.630038761	32.572	CC1=COC(=C1)N=CN	Cc1coc(c1)N=CN	InChI=1S/C6H8N2O/c1-5-2-6(8-4-7)9-3-5/h2-4H,1H3,(H2,7,8)	InChI=1S/C6H8N2O/c1-5-2-6(8-4-7)9-3-5/h2-4H,1H3,(H2,7,8)
112626	C1	C7 O2 H14	2.3378	82.63	-6.64774165989498	1.91568159171759	8.56342325161257	5.54173486592678	-266945.285660529	-266938.78152483	-266938.189155887	-266967.382779148	38.551	COC1CC(C)(CO)C1	CO[C@H]1C[C@@](C)(CO)C1	InChI=1S/C7H14O2/c1-7(5-8)3-6(4-7)9-2/h6,8H,3-5H2,1-2H3	InChI=1S/C7H14O2/c1-7(5-8)3-6(4-7)9-2/h6,8H,3-5H2,1-2H3/t6-,7+
11464	C1	C5 O3 H10	1.7232	64.05	-6.89264413610888	2.42997679176677	9.32262092787565	4.18459418829435	-264859.218265333	-264854.092767948	-264853.500399005	-264879.97000364	29.814	CC1OCC(CO)O1	C[C@H]1OC[C@@H](CO)O1	InChI=1S/C5H10O3/c1-4-7-3-5(2-6)8-4/h4-6H,2-3H2,1H3	InChI=1S/C5H10O3/c1-4-7-3-5(2-6)8-4/h4-6H,2-3H2,1H3/t4-,5+/m0/s1
8727	C1	O2 C6 H4	3.1948	63.33	-7.36884339541368	-2.19323773142667	5.17560566398701	2.16597192240819	-239250.335745484	-239245.081608658	-239244.489239714	-239271.155882324	29.569	OC(C#C)C(=O)C#C	O[C@@H](C#C)C(=O)C#C	InChI=1S/C6H4O2/c1-3-5(7)6(8)4-2/h1-2,5,7H	InChI=1S/C6H4O2/c1-3-5(7)6(8)4-2/h1-2,5,7H/t5-/m0/s1
17860	C1	C6 N1 O1 H9	2.7041	69	-6.3701855201859	2.1170458499379	8.4872313701238	3.86115965137453	-228260.169329764	-228255.73597533	-228255.142978877	-228279.661656557	27.598	CC1NC11C2CC1O2	C[C@H]1N[C@]21[C@H]1C[C@@H]2O1	InChI=1S/C6H9NO/c1-3-6(7-3)4-2-5(6)8-4/h3-5,7H,2H2,1H3	InChI=1S/C6H9NO/c1-3-6(7-3)4-2-5(6)8-4/h3-5,7H,2H2,1H3/t3-,4-,5+,6-/m1/s1
90857	C1	O1 C7 N1 H9	1.4482	74.83	-5.87493829050891	0.114287822233152	5.98922611274206	4.08274196957562	-252191.860215074	-252187.626408653	-252187.034039709	-252211.162406496	28.33	OC1CN2C3C=CC2C13	O[C@H]1CN2[C@H]3C=C[C@@H]2[C@@H]13	InChI=1S/C7H9NO/c9-6-3-8-4-1-2-5(8)7(4)6/h1-2,4-7,9H,3H2	InChI=1S/C7H9NO/c9-6-3-8-4-1-2-5(8)7(4)6/h1-2,4-7,9H,3H2/t4-,5+,6-,7-/m0/s1
124564	C1	C7 O1 N1 H11	3.2504	80.52	-6.89536527473348	-0.242181337589297	6.65318393714418	4.64337816040172	-252983.330384596	-252977.616910835	-252977.024541891	-253005.178381955	33.392	CC(C)CC1=CON=C1	CC(C)Cc1conc1	InChI=1S/C7H11NO/c1-6(2)3-7-4-8-9-5-7/h4-6H,3H2,1-2H3	InChI=1S/C7H11NO/c1-6(2)3-7-4-8-9-5-7/h4-6H,3H2,1-2H3
127843	Cs	C5 N4 H8	4.7223	88.03	-5.6545260619164	-1.34968475780103	4.30484130411538	3.68722447049018	-259887.220366202	-259881.639924449	-259881.047555506	-259908.827399923	31.363	CN=C1C=CN(C)N=N1	C[N]c1ccn(C)nn1	InChI=1S/C5H8N4/c1-6-5-3-4-9(2)8-7-5/h3-4H,1-2H3	InChI=1S/C5H13N4/c1-6-5-3-4-9(2)8-7-5/h5,7-8H,3-4H2,1-2H3
76973	C1	C7 O1 N1 H11	3.9963	82.16	-6.38651235193349	-0.323815496327263	6.06269685560623	4.60843874046187	-252956.243310639	-252950.366056905	-252949.773687961	-252978.033577126	34.151	CC1C(C=O)C1N1CC1	C[C@H]1[C@@H](C=O)[C@H]1N1CC1	InChI=1S/C7H11NO/c1-5-6(4-9)7(5)8-2-3-8/h4-7H,2-3H2,1H3	InChI=1S/C7H11NO/c1-5-6(4-9)7(5)8-2-3-8/h4-7H,2-3H2,1H3/t5-,6+,7-/m0/s1
5043	C1	N3 C5 H5	2.3072	71.06	-6.63413596677199	-2.57691827749511	4.05721768927688	2.65950483475168	-224425.151454123	-224421.234539986	-224420.642171042	-224444.28108044	23.494	N=C1C=CN=CC=N1	[NH][C]1C=CN=CC=N1	InChI=1S/C5H5N3/c6-5-1-2-7-3-4-8-5/h1-4,6H	InChI=1S/C5H5N3/c6-5-1-2-7-3-4-8-5/h1-4,6H
57973	C1	C7 N1 O1 H11	1.7617	83.53	-7.28176695942651	0.59048708153795	7.87225404096446	4.5600568957165	-252962.598726592	-252955.949008695	-252955.356639752	-252985.491527225	37.836	CC(C)C(=N)OCC#C	CC(C)[C]([NH])OCC#C	InChI=1S/C7H11NO/c1-4-5-9-7(8)6(2)3/h1,6,8H,5H2,2-3H3	InChI=1S/C7H11NO/c1-4-5-9-7(8)6(2)3/h1,6,8H,5H2,2-3H3
129165	C1	N3 C4 O2 H5	3.0103	66.28	-6.42188715405328	-1.1809741630759	5.24091299097738	2.71847190874674	-294931.81601032	-294926.617721837	-294926.025352894	-294953.395433624	28.996	N=C1NC(CC=O)=NO1	[NH][C@H]1NC(=NO1)CC=O	InChI=1S/C4H5N3O2/c5-4-6-3(1-2-8)7-9-4/h2H,1H2,(H2,5,6,7)	InChI=1S/C4H6N3O2/c5-4-6-3(1-2-8)7-9-4/h2,4-5H,1H2,(H,6,7)/t4-/m0/s1
83120	C1	C6 O2 N1 H9	1.1396	71.33	-6.3674643815613	0.655794408528322	7.02325879008962	4.02475450548542	-275523.901164441	-275518.682795654	-275518.090426711	-275544.360483333	31.764	CC1C2OC=NCC12O	C[C@H]1[C@H]2OC=NC[C@@]12O	InChI=1S/C6H9NO2/c1-4-5-6(4,8)2-7-3-9-5/h3-5,8H,2H2,1H3	InChI=1S/C6H9NO2/c1-4-5-6(4,8)2-7-3-9-5/h3-5,8H,2H2,1H3/t4-,5+,6+/m0/s1
116744	Cs	C5 N3 O1 H11	2.4923	84.92	-6.08446596460302	0.410891932314426	6.49535789691745	4.61750013208178	-273895.596910498	-273889.009943548	-273888.417574605	-273918.45394309	36.792	CCN=CNC(=N)OC	CCN=CNC(=N)OC	InChI=1S/C5H11N3O/c1-3-7-4-8-5(6)9-2/h4H,3H2,1-2H3,(H2,6,7,8)	InChI=1S/C5H11N3O/c1-3-7-4-8-5(6)9-2/h4H,3H2,1-2H3,(H2,6,7,8)
88395	C1	C6 O3 H10	2.0056	72.38	-6.79468314562332	-1.05580178634435	5.73888135927897	4.22092138893275	-288746.49152003	-288740.212032723	-288739.61966378	-288768.639466917	36.376	CC1OC1C(C)(O)C=O	C[C@H]1O[C@H]1[C@@](C)(O)C=O	InChI=1S/C6H10O3/c1-4-5(9-4)6(2,8)3-7/h3-5,8H,1-2H3	InChI=1S/C6H10O3/c1-4-5(9-4)6(2,8)3-7/h3-5,8H,1-2H3/t4-,5-,6+/m1/s1
61214	C1	C8 O1 H12	1.8826	84.3	-7.03958562183722	1.44492460966199	8.4845102314992	4.8673822919787	-242874.733203704	-242868.22279291	-242867.630423967	-242897.0010049	38.325	CC(CC#C)C1(C)CO1	C[C@@H](CC#C)[C@@]1(C)CO1	InChI=1S/C8H12O/c1-4-5-7(2)8(3)6-9-8/h1,7H,5-6H2,2-3H3	InChI=1S/C8H12O/c1-4-5-7(2)8(3)6-9-8/h1,7H,5-6H2,2-3H3/t7-,8+/m0/s1
86823	C1	N1 C6 O2 H11	2.9231	76.02	-6.62053027364899	0.933350548237404	7.5538808218864	4.6140170746423	-276298.393437633	-276291.96523058	-276291.372861637	-276322.146553754	36.177	NC(=O)CC1CC(O)C1	NC(=O)C[C@H]1C[C@@H](O)C1	InChI=1S/C6H11NO2/c7-6(9)3-4-1-5(8)2-4/h4-5,8H,1-3H2,(H2,7,9)	InChI=1S/C6H11NO2/c7-6(9)3-4-1-5(8)2-4/h4-5,8H,1-3H2,(H2,7,9)/t4-,5+
82930	C1	C7 O1 N1 H11	2.4944	78.11	-5.99738952861586	1.78234579911224	7.7797353277281	4.66966435951534	-252950.315856147	-252945.194751329	-252944.602382385	-252970.402434412	32.803	CC12C(O)C1CC1CN21	C[C@]12[C@@H](O)[C@H]1C[C@H]1CN21	InChI=1S/C7H11NO/c1-7-5(6(7)9)2-4-3-8(4)7/h4-6,9H,2-3H2,1H3	InChI=1S/C7H11NO/c1-7-5(6(7)9)2-4-3-8(4)7/h4-6,9H,2-3H2,1H3/t4-,5+,6-,7+,8?/m0/s1
45493	C1	O2 C6 N1 H7	4.3906	67.24	-6.56066522390782	0.604092774660944	7.16475799856876	3.47941111372956	-274793.188972235	-274789.242565153	-274788.6495687	-274812.385114556	25.818	O=C1NC2COC3C2C13	O=C1N[C@H]2CO[C@@H]3[C@H]2[C@H]13	InChI=1S/C6H7NO2/c8-6-4-3-2(7-6)1-9-5(3)4/h2-5H,1H2,(H,7,8)	InChI=1S/C6H7NO2/c8-6-4-3-2(7-6)1-9-5(3)4/h2-5H,1H2,(H,7,8)/t2-,3+,4-,5+/m0/s1
68429	C1	N2 C6 O1 H8	3.7339	71.86	-6.91985552235487	0.228575644466303	7.14843116682117	3.74518472319413	-262292.144777964	-262287.366293319	-262286.773924375	-262312.147897468	30.06	NC12CC(C1)OC2C#N	N[C@@]12C[C@@H](C1)O[C@H]2C#N	InChI=1S/C6H8N2O/c7-3-5-6(8)1-4(2-6)9-5/h4-5H,1-2,8H2	InChI=1S/C6H8N2O/c7-3-5-6(8)1-4(2-6)9-5/h4-5H,1-2,8H2/t4-,5-,6-/m0/s1
131026	Cs	O2 C5 N2 H4	1.4255	71.06	-7.61102473300297	-2.6014085251165	5.00961620788648	2.43702454080448	-284125.029825754	-284120.313464547	-284119.721095603	-284145.492909703	26.329	O=CN1N=CC=C1C=O	O=Cn1nccc1C=O	InChI=1S/C5H4N2O2/c8-3-5-1-2-6-7(5)4-9/h1-4H	InChI=1S/C5H4N2O2/c8-3-5-1-2-6-7(5)4-9/h1-4H
37396	C1	C8 O1 H10	1.8586	76.59	-6.95250918585005	2.19323773142667	9.14574691727672	4.44040843039289	-242117.53195407	-242113.785095	-242113.192098547	-242136.266249418	26.611	C1C2C3OC3C3CC2C13	C1[C@H]2[C@H]3O[C@H]3[C@@H]3C[C@H]2[C@H]13	InChI=1S/C8H10O/c1-3-4-2-6(3)8-7(9-8)5(1)4/h3-8H,1-2H2	InChI=1S/C8H10O/c1-3-4-2-6(3)8-7(9-8)5(1)4/h3-8H,1-2H2/t3-,4-,5+,6+,7-,8+/m0/s1
36383	C1	C8 N1 H9	1.0343	82.91	-6.34841641118911	0.952398518609596	7.30081492979871	3.9356916383023	-228854.416409136	-228848.436243848	-228847.843874905	-228876.195380452	35.304	C#CCC1CN1CC#C	C#CC[C@H]1CN1CC#C	InChI=1S/C8H9N/c1-3-5-8-7-9(8)6-4-2/h1-2,8H,5-7H2	InChI=1S/C8H9N/c1-3-5-8-7-9(8)6-4-2/h1-2,8H,5-7H2/t8-,9?/m0/s1
100421	C1	C6 O2 N1 H11	1.9518	79.22	-6.24773428207895	-0.380959407443839	5.86677487463511	4.55281866697507	-276299.253753122	-276292.440882762	-276291.848513818	-276322.546277289	37.281	COC(C)=NCC(C)=O	COC(=NCC(=O)C)C	InChI=1S/C6H11NO2/c1-5(8)4-7-6(2)9-3/h4H2,1-3H3	InChI=1S/C6H11NO2/c1-5(8)4-7-6(2)9-3/h4H2,1-3H3
63759	C1	C8 N1 H11	1.3801	85.54	-6.19059037096238	0.791851339758264	6.98244171072064	4.59537727506379	-229628.903034742	-229623.224701512	-229622.632332568	-229649.58323697	35.587	CC1(C)CC2C(C#C)N12	CC1(C)C[C@H]2[C@@H](C#C)N12	InChI=1S/C8H11N/c1-4-6-7-5-8(2,3)9(6)7/h1,6-7H,5H2,2-3H3	InChI=1S/C8H11N/c1-4-6-7-5-8(2,3)9(6)7/h1,6-7H,5H2,2-3H3/t6-,7+,9?/m1/s1
72678	C1	N3 C6 H9	4.3122	76.97	-6.47086764929606	0.334700050825658	6.80556770012171	4.05153050955147	-249811.663441648	-249806.373536781	-249805.781167838	-249832.258930096	32.379	NC12CCC1(NC2)C#N	N[C@]12CC[C@]1(NC2)C#N	InChI=1S/C6H9N3/c7-3-6-2-1-5(6,8)4-9-6/h9H,1-2,4,8H2	InChI=1S/C6H9N3/c7-3-6-2-1-5(6,8)4-9-6/h9H,1-2,4,8H2/t5-,6-/m0/s1
115333	C1	C6 O3 H12	2.2795	74.44	-6.69400101651316	1.50751079802776	8.20151181454092	4.95981937105632	-289508.992087173	-289502.920933011	-289502.328564068	-289530.738427996	35.846	CC1COC(CO)C1O	C[C@H]1CO[C@@H](CO)[C@H]1O	InChI=1S/C6H12O3/c1-4-3-9-5(2-7)6(4)8/h4-8H,2-3H2,1H3	InChI=1S/C6H12O3/c1-4-3-9-5(2-7)6(4)8/h4-8H,2-3H2,1H3/t4-,5-,6-/m0/s1
102923	C1	O2 C6 N1 H9	5.6567	73.31	-7.09400839432919	-1.02586926147377	6.06813913285543	3.95005925024018	-275542.129059643	-275535.680772288	-275535.087775835	-275565.009937596	34.929	OCC(CCC#N)C=O	OC[C@@H](CCC#N)C=O	InChI=1S/C6H9NO2/c7-3-1-2-6(4-8)5-9/h4,6,9H,1-2,5H2	InChI=1S/C6H9NO2/c7-3-1-2-6(4-8)5-9/h4,6,9H,1-2,5H2/t6-/m0/s1
112202	C1	C7 O2 H10	3.0824	78.27	-6.43821398580087	-0.522458615922979	5.91575536987789	4.27749386093816	-265443.97300889	-265438.250122486	-265437.657753543	-265465.501603926	33.358	COC1CC(=O)C11CC1	CO[C@H]1CC(=O)C21CC2	InChI=1S/C7H10O2/c1-9-6-4-5(8)7(6)2-3-7/h6H,2-4H2,1H3	InChI=1S/C7H10O2/c1-9-6-4-5(8)7(6)2-3-7/h6H,2-4H2,1H3/t6-/m0/s1
133614	Cs	F3 C6 H3	1.6095	68.07	-6.99876854246823	-0.75375539901388	6.24501314345435	1.9610157612034	-332458.453215505	-332453.061654104	-332452.469285161	-332480.070916887	30.328	FC(F)(F)CC#CC#C	FC(F)(F)CC#CC#C	InChI=1S/C6H3F3/c1-2-3-4-5-6(7,8)9/h1H,5H2	InChI=1S/C6H3F3/c1-2-3-4-5-6(7,8)9/h1H,5H2
65068	C1	C7 N1 O1 H11	2.9155	78.95	-6.67495304614097	-0.631304160906932	6.04364888523404	4.60773124441947	-252961.703898082	-252955.92014326	-252955.327774316	-252982.981489329	34.857	CC1(CC1)C1(CN1)C=O	CC1(CC1)[C@]1(CN1)C=O	InChI=1S/C7H11NO/c1-6(2-3-6)7(5-9)4-8-7/h5,8H,2-4H2,1H3	InChI=1S/C7H11NO/c1-6(2-3-6)7(5-9)4-8-7/h5,8H,2-4H2,1H3/t7-/m0/s1
111240	C1	C8 O1 H14	1.0515	85.11	-6.52801156041263	2.29119872191223	8.81921028232486	5.66511129116609	-243650.964305648	-243645.668125687	-243645.075756744	-243671.557911568	33.371	COC1C2CC1CCC2	CO[C@H]1[C@H]2C[C@@H]1CCC2	InChI=1S/C8H14O/c1-9-8-6-3-2-4-7(8)5-6/h6-8H,2-5H2,1H3	InChI=1S/C8H14O/c1-9-8-6-3-2-4-7(8)5-6/h6-8H,2-5H2,1H3/t6-,7+,8+
47574	C1	O2 C6 N1 H9	4.432	71.62	-6.38923349055809	1.00682129110157	7.39605478165966	4.08951760475087	-275542.768491797	-275537.949846546	-275537.356850093	-275563.042067885	29.879	O=C1NC2CC2CCO1	O=C1N[C@H]2C[C@H]2CCO1	InChI=1S/C6H9NO2/c8-6-7-5-3-4(5)1-2-9-6/h4-5H,1-3H2,(H,7,8)	InChI=1S/C6H9NO2/c8-6-7-5-3-4(5)1-2-9-6/h4-5H,1-3H2,(H,7,8)/t4-,5+/m1/s1
112810	C1	C8 O1 H16	1.2648	89.26	-7.05319131496021	2.02724827532614	9.08043959028635	6.20210078734443	-244404.762571404	-244398.02688471	-244397.434515766	-244427.139559249	39.929	CCC1CC(C)C1CO	CC[C@H]1C[C@@H](C)[C@H]1CO	InChI=1S/C8H16O/c1-3-7-4-6(2)8(7)5-9/h6-9H,3-5H2,1-2H3	InChI=1S/C8H16O/c1-3-7-4-6(2)8(7)5-9/h6-9H,3-5H2,1-2H3/t6-,7+,8-/m1/s1
95479	C1	O2 C7 H10	1.7172	76.98	-6.54978066940942	0.375517130194641	6.92529779960406	4.38451624304363	-265442.960836108	-265438.144073385	-265437.551076932	-265462.937600215	30.506	OC1CCC=C2COC12	O[C@H]1CC[CH][C]2CO[C@@H]12	InChI=1S/C7H10O2/c8-6-3-1-2-5-4-9-7(5)6/h2,6-8H,1,3-4H2	InChI=1S/C7H10O2/c8-6-3-1-2-5-4-9-7(5)6/h2,6-8H,1,3-4H2/t6-,7+/m0/s1
24581	Cs	C8 O1 H10	0.3923	83.33	-5.72799680478057	0.530622031796775	6.25861883657735	4.39189052871629	-242163.857840992	-242159.019115438	-242158.426118985	-242184.53741571	29.674	C1CC(C1)C1=CC=CO1	C1CC(C1)c1ccco1	InChI=1S/C8H10O/c1-3-7(4-1)8-5-2-6-9-8/h2,5-7H,1,3-4H2	InChI=1S/C8H10O/c1-3-7(4-1)8-5-2-6-9-8/h2,5-7H,1,3-4H2
95684	C1	C7 O2 H12	2.9575	78.91	-6.29671477732173	-0.435382179935815	5.86133259738592	4.97337064140682	-266222.723561373	-266217.103586523	-266216.511217579	-266244.019977903	34.04	CC1CCCC(=O)CO1	C[C@H]1CCCC(=O)CO1	InChI=1S/C7H12O2/c1-6-3-2-4-7(8)5-9-6/h6H,2-5H2,1H3	InChI=1S/C7H12O2/c1-6-3-2-4-7(8)5-9-6/h6H,2-5H2,1H3/t6-/m0/s1
56118	C1	N3 C4 O2 H5	4.4076	65.76	-7.38244908853667	-2.63406218861168	4.74838689992499	2.71477116021729	-294966.566857484	-294960.739804508	-294960.147435565	-294988.889252005	31.956	NC(=O)NCC(=O)C#N	NC(=O)NCC(=O)C#N	InChI=1S/C4H5N3O2/c5-1-3(8)2-7-4(6)9/h2H2,(H3,6,7,9)	InChI=1S/C4H5N3O2/c5-1-3(8)2-7-4(6)9/h2H2,(H3,6,7,9)
83714	C1	C6 N2 O1 H10	3.813	76.04	-6.05725457835703	1.86125881922561	7.91851339758264	4.39466609011338	-263083.348255959	-263078.148084948	-263077.555088495	-263104.159607667	31.111	CN1C2CCC2NC1=O	CN1[C@H]2CC[C@H]2NC1=O	InChI=1S/C6H10N2O/c1-8-5-3-2-4(5)7-6(8)9/h4-5H,2-3H2,1H3,(H,7,9)	InChI=1S/C6H10N2O/c1-8-5-3-2-4(5)7-6(8)9/h4-5H,2-3H2,1H3,(H,7,9)/t4-,5+/m1/s1
120206	C1	O3 C6 H10	3.0534	72.24	-6.53345383766183	1.66533683825449	8.19879067591632	4.2934941560508	-288701.401826771	-288695.732278673	-288695.13990973	-288722.940461959	33.454	OCCC1C2OC1C2O	OCC[C@H]1[C@H]2O[C@@H]1[C@H]2O	InChI=1S/C6H10O3/c7-2-1-3-5-4(8)6(3)9-5/h3-8H,1-2H2	InChI=1S/C6H10O3/c7-2-1-3-5-4(8)6(3)9-5/h3-8H,1-2H2/t3-,4-,5+,6-
64197	Cs	C7 O2 H12	2.6697	77.51	-6.71849126413455	1.86670109647481	8.58519236060936	4.93034943975191	-266184.157456606	-266178.443355335	-266177.850986392	-266205.528546764	34.395	CC1(C)COC11COC1	CC1(C)COC21COC2	InChI=1S/C7H12O2/c1-6(2)3-9-7(6)4-8-5-7/h3-5H2,1-2H3	InChI=1S/C7H12O2/c1-6(2)3-9-7(6)4-8-5-7/h3-5H2,1-2H3
23710	C1	N3 C4 F1 H4	3.1182	60.69	-6.10351393497521	-1.31975223293044	4.78376170204477	2.32695448343946	-262838.951513586	-262835.041502054	-262834.44913311	-262857.949362914	23.901	NC1=CN=C(F)C=N1	Nc1cnc(F)cn1	InChI=1S/C4H4FN3/c5-3-1-8-4(6)2-7-3/h1-2H,(H2,6,8)	InChI=1S/C4H4FN3/c5-3-1-8-4(6)2-7-3/h1-2H,(H2,6,8)
39976	C1	C8 O1 H10	1.4529	78.14	-5.85044804288752	2.31841010815822	8.16885815104574	4.38152299055657	-242119.588930126	-242115.327513287	-242114.735144344	-242138.967677704	28.747	C1CC11OC2C3CC1C23	C1CC21O[C@H]1[C@H]3C[C@@H]2[C@@H]13	InChI=1S/C8H10O/c1-2-8(1)5-3-4-6(5)7(4)9-8/h4-7H,1-3H2	InChI=1S/C8H10O/c1-2-8(1)5-3-4-6(5)7(4)9-8/h4-7H,1-3H2/t4-,5+,6-,7-/m0/s1
19576	Cs	O2 C6 H6	4.0884	59.86	-6.65046279851958	-0.198643119595716	6.45181967892387	2.94854417945657	-240023.312583296	-240019.763389711	-240019.171020767	-240041.851723198	22.982	O=C1C2CC1C1OC21	O=C1[C@H]2C[C@@H]1[C@H]1O[C@@H]21	InChI=1S/C6H6O2/c7-4-2-1-3(4)6-5(2)8-6/h2-3,5-6H,1H2	InChI=1S/C6H6O2/c7-4-2-1-3(4)6-5(2)8-6/h2-3,5-6H,1H2/t2-,3+,5+,6-
82597	C1	O3 C6 H8	2.8367	65.65	-6.5960400260276	1.31158881705664	7.90762884308425	3.751144016782	-287967.225782269	-287962.973778073	-287962.381409129	-287986.58946962	27.982	OC1C2OC3C(O)C1C23	O[C@H]1[C@H]2O[C@H]3[C@@H](O)[C@@H]1[C@@H]23	InChI=1S/C6H8O3/c7-3-1-2-5(3)9-6(2)4(1)8/h1-8H	InChI=1S/C6H8O3/c7-3-1-2-5(3)9-6(2)4(1)8/h1-8H/t1-,2+,3-,4+,5+,6-
