uranium_lead_ratio,carbon_14_ratio,radioactive_decay_series,stratigraphic_layer_depth,geological_period,paleomagnetic_data,inclusion_of_other_fossils,isotopic_composition,surrounding_rock_type,stratigraphic_position,fossil_size,fossil_weight,age
0.471802382019254,0.794183124033329,0.483799235826728,56.09,Triassic,Normal polarity,True,0.0052312766968588,Shale,Bottom,68.23,81.72,40248
0.435047310021284,0.718402174532524,0.331140140651188,212.7,Devonian,Reversed polarity,True,1.04972245062093,Shale,Bottom,10.16,399.95,48014
0.67946748855178,0.160797322493352,0.345473125872983,9.25,Permian,Normal polarity,True,0.28265399370462,Limestone,Bottom,75.79,208.56,40716
0.224984501974652,0.205269084792553,0.0704520041268291,246.68,Ordovician,Normal polarity,True,0.662934280232135,Sandstone,Top,65.36,33.55,25244
0.462377148015681,0.707712404930813,0.456277891354801,203.41,Cretaceous,Normal polarity,False,0.59964774068733,Limestone,Bottom,149.97,395.74,42821
0.995153855074982,0.754530436749194,0.241786194380964,298.75,Cambrian,Normal polarity,True,1.59187458183792,Sandstone,Bottom,25.53,415.06,85868
0.776721368502931,0.555142219139768,0.520889686241325,289.91,Cretaceous,Normal polarity,True,0.930530968890814,Sandstone,Top,18.92,86.75,54663
0.297396664212955,0.620657926624265,0.606704701685604,80.17,Devonian,Normal polarity,True,0.719933058552305,Limestone,Bottom,78.89,86.82,30602
0.924122965044891,0.549236743998817,0.314772802385121,231.19,Cambrian,Normal polarity,False,0.997390544479978,Shale,Middle,49.5,264.19,63874
0.404726305851634,0.13290751607266,0.482313973707552,58.34,Devonian,Reversed polarity,True,0.717711750367224,Conglomerate,Bottom,75.65,39.71,30603
0.657502719111679,0.13383865302701,0.510614103037432,15.85,Cambrian,Normal polarity,True,0.794997646938259,Shale,Middle,136.55,238.64,37381
0.919087893158969,0.677145457625236,0.556673513296242,220.27,Devonian,Reversed polarity,True,0.549068014377657,Limestone,Middle,0.93,190.65,66839
0.64047326240037,0.995771365360707,0.374067057173538,233.63,Cretaceous,Reversed polarity,True,0.890130088824068,Limestone,Bottom,41.11,343.85,63880
0.897908776834761,0.343566033511096,0.877629264415189,94.2,Triassic,Normal polarity,False,0.416833976527091,Shale,Bottom,43.44,189.75,61709
0.324880390861682,0.499769705719009,0.108465250770031,270.11,Cretaceous,Normal polarity,True,0.77478809923542,Shale,Bottom,100.16,441.44,39377
0.609204265559287,0.377250464016666,0.27892154942173,133.03,Paleogene,Reversed polarity,True,0.2487057655735,Limestone,Bottom,50.5,396.99,49564
0.525086202572996,0.154989396440582,0.446160544396124,95.11,Triassic,Normal polarity,True,1.15766502435554,Sandstone,Middle,64.64,277.94,32558
1.03138550472463,0.7710454776043,0.4920547502323,206.02,Devonian,Normal polarity,False,0.849574927677388,Limestone,Bottom,55.96,334.11,81534
0.613495055716279,0.283629761829471,0.592567420402211,4.7,Cretaceous,Reversed polarity,True,1.6570083505218,Conglomerate,Bottom,14.33,132.47,38805
0.52809368602799,0.390878113975053,0.549418129392241,146.8,Cambrian,Reversed polarity,True,1.49341063894082,Limestone,Bottom,89.16,200.57,50630
0.351013178373694,0.0293759830885147,0.775796995261023,73.67,Cambrian,Reversed polarity,True,1.11312989695366,Sandstone,Middle,47.6,117.89,25772
0.271001701893777,0.688792730587721,0.627386233822374,125.24,Triassic,Normal polarity,True,1.2785803117861,Shale,Middle,8.46,273.03,27133
0.820566924873446,0.350872656852771,0.433287974866135,171.34,Devonian,Normal polarity,True,1.17690103477683,Shale,Bottom,31.55,531.67,65251
0.292485052668355,0.267415566041784,0.386950417227136,3.55,Triassic,Normal polarity,True,0.0284362895128778,Sandstone,Bottom,68.08,299.32,18833
0.648649655400634,0.573905235299099,0.567959152322826,251.1,Triassic,Normal polarity,True,0.859124546708395,Shale,Middle,76.03,181.91,50160
0.608504644021433,0.0578578045744156,0.832854331210377,158.13,Cambrian,Normal polarity,True,0.277288218607734,Sandstone,Top,21.32,146.72,42460
0.242907837212102,0.32533613799354,0.0976955259688789,130.22,Cambrian,Reversed polarity,False,1.06159780833734,Conglomerate,Top,7.34,147.11,21733
0.384638719062958,0.23150740079881,0.194231332822684,238.02,Cambrian,Normal polarity,True,1.97081664533983,Sandstone,Bottom,76.22,57.96,41635
0.959674031603953,0.838034332710183,0.131537417994142,270.93,Permian,Normal polarity,True,1.75333287167495,Sandstone,Middle,102.67,30.42,64632
0.375875221883754,0.224413813755321,0.462406705763687,209.72,Triassic,Normal polarity,True,0.200817417731333,Conglomerate,Middle,0.17,168.44,30822
0.0697964644085749,0.641581442685886,1.30982291915236,298.1,Cambrian,Reversed polarity,False,1.13447869033971,Sandstone,Middle,105.05,288.45,30208
0.583598626439809,0.602907241686948,0.610317693678996,136.03,Cambrian,Normal polarity,True,1.62171469554506,Limestone,Bottom,72.88,374.52,50975
0.603539435652934,0.983783338554216,0.584124864257105,20.54,Paleogene,Normal polarity,True,0.878069426539778,Conglomerate,Bottom,149.59,301.7,44432
0.483851762027041,0.33523221994739,0.421556698990439,72.47,Ordovician,Normal polarity,True,1.37267552881445,Shale,Top,50.33,29.67,31538
0.635453602244261,0.421935702436881,0.342362973094243,312.64,Devonian,Normal polarity,True,0.353076624097771,Sandstone,Middle,9.12,62.37,52335
0.371393810709011,0.217641449023082,0.519463249212994,339.24,Triassic,Reversed polarity,False,1.03407646498855,Sandstone,Bottom,31.67,153.4,48707
0.832346420973721,0.0465971633596592,1.17597425885078,9.43,Paleogene,Normal polarity,True,0.343293718460754,Shale,Middle,86.76,485.93,43393
0.320425368241557,0.593758813523412,0.590779890928223,133.86,Devonian,Normal polarity,True,0.607283145483803,Conglomerate,Top,89.18,726.26,29470
0.548359488938292,0.503387933113254,0.193396005288999,5.11,Cambrian,Reversed polarity,True,1.37811397214772,Shale,Bottom,17.14,225.78,39475
0.747598728929388,0.939263801251686,0.717345638981841,43.59,Cretaceous,Normal polarity,False,1.10391659598829,Shale,Bottom,103.28,451.75,54230
0.531187847738338,0.181215389632404,0.42004464825855,40.56,Triassic,Normal polarity,True,0.951792100774484,Shale,Bottom,32.95,47.61,34084
0.996799610224897,0.779984090990372,0.318803932842992,71.66,Devonian,Normal polarity,False,0.107997723435089,Sandstone,Middle,3.93,564.52,57389
0.23071687506334,0.373961994379267,0.539398501779361,189.2,Permian,Normal polarity,True,1.37360008943396,Limestone,Bottom,26.29,401.94,31871
0.49695136346258,0.493573790231378,0.610046281472121,161.92,Paleogene,Normal polarity,True,1.86054085672694,Sandstone,Bottom,21.37,211.45,43638
0.379176731473014,0.787530023977754,0.456138217020078,207.13,Permian,Normal polarity,True,0.196992577696293,Limestone,Bottom,91.25,457.99,43789
0.534518588113392,0.416494107921451,0.109028777360548,132.17,Ordovician,Normal polarity,False,0.656575908111364,Limestone,Bottom,114.88,379.27,42632
0.554308779000182,0.551588085702397,0.680944917005912,27,Carboniferous,Normal polarity,True,1.05021180864163,Sandstone,Bottom,25.39,524.42,40971
0.902614534571339,0.502749603489985,0.609378293461124,68.9,Paleogene,Reversed polarity,True,1.14865645908172,Sandstone,Bottom,133.74,748.28,61582
0.369890581055835,0.371187136374769,0.485269023108235,78.88,Cambrian,Reversed polarity,True,0.826758140645885,Limestone,Bottom,103.26,238.18,35369
0.490959221216435,0.0924625127847463,0.702925664054315,193.6,Devonian,Normal polarity,False,0.358857460505735,Limestone,Bottom,82.66,199.32,45718
0.783984078572575,0.272981664009015,0.198687214723811,244.87,Cretaceous,Normal polarity,True,0.912804794818433,Shale,Middle,128.03,461.43,50897
0.606868332350078,0.300897977686718,0.392028797646665,239.75,Cretaceous,Reversed polarity,True,0.669900415713315,Shale,Bottom,40.78,109.32,53473
1.00410430409979,0.390231808245328,0.286365052442246,122.94,Neogene,Normal polarity,False,0.767805329580497,Sandstone,Bottom,56.97,34.72,64395
0.878471018506683,0.194217909804911,0.635908807155722,65.83,Cretaceous,Normal polarity,True,0.438468891571017,Shale,Bottom,54.1,147.08,56683
0.665613318702072,0.272078622916722,0.23178405629533,137.4,Cambrian,Reversed polarity,True,0.408461659575108,Sandstone,Middle,95.85,252.71,44993
0.300418171846912,0.127029907422281,1.28105292322505,84.05,Cambrian,Normal polarity,True,0.552734287644099,Conglomerate,Top,146.96,384.26,23973
1.01735398306341,0.465947049925479,0.61066401129376,168.12,Cretaceous,Normal polarity,False,0.98341663174784,Conglomerate,Middle,47.48,561.37,58072
0.437670206256794,0.300888452079448,0.118865547233585,140.62,Triassic,Normal polarity,True,1.12985536386127,Sandstone,Bottom,13.44,269.76,32731
0.680481783133828,0.143698437690279,0.510371989097776,126.19,Permian,Normal polarity,False,1.84422348263649,Conglomerate,Bottom,6.22,393.36,48440
0.733687909867015,0.325374533275675,0.519365187896733,162.48,Ordovician,Normal polarity,False,1.19653365087919,Limestone,Middle,113.96,500.84,51538
0.176454701918748,0.534212036393278,0.176060444847043,153.54,Cambrian,Reversed polarity,True,0.91397964479758,Limestone,Bottom,59.54,401.68,27400
0.60488602605917,0.819273024032847,0.918860856805793,292.21,Jurassic,Normal polarity,True,0.679354428330612,Shale,Bottom,56.75,118.44,61318
0.598985606520601,0.863881830676924,0.066098680373441,164.31,Cambrian,Normal polarity,False,1.52034720822122,Sandstone,Bottom,102.63,546.37,53154
0.86320288593682,0.197738531589024,0.629454522707307,161.49,Paleogene,Normal polarity,False,0.586371470605754,Sandstone,Middle,74.71,254.45,49547
0.620452618050637,0.9999999999,0.195608215475071,129.1,Cretaceous,Normal polarity,True,1.62439355671961,Shale,Bottom,58.01,270.04,55251
0.877139598901093,0.532990630773199,0.817556264977657,171.02,Triassic,Reversed polarity,True,1.13734557185008,Shale,Bottom,39.83,207.57,70564
0.648626611952954,0.86367924013837,0.768579158983855,44.13,Jurassic,Normal polarity,True,1.90895861974605,Limestone,Middle,27.11,412.14,42434
0.407679061485232,0.29885899530758,0.658159971344864,70.26,Triassic,Normal polarity,False,1.54383385549619,Sandstone,Top,124.44,174.57,26950
0.615564756458612,0.994512789110795,0.695581541810826,120.96,Jurassic,Normal polarity,False,0.158748403603523,Conglomerate,Top,32.67,174.34,44595
0.59018660671214,0.117037497104601,0.918527448388336,107.27,Devonian,Normal polarity,True,1.16212297661949,Sandstone,Bottom,122.35,311.22,46207
1.08001675329456,0.157215090224204,1.08752159921178,182.37,Triassic,Normal polarity,True,1.11165561896449,Limestone,Bottom,114.53,458.5,79353
0.492570042967731,0.119906684240197,0.302571558496073,180.45,Jurassic,Normal polarity,True,1.6563174996973,Sandstone,Bottom,17.78,403.32,39827
0.191270998004185,0.259983472599173,1.14164092893743,141.09,Cambrian,Normal polarity,True,0.145266626221658,Shale,Middle,23.43,316.16,24648
0.615280035816374,0.0761802932196759,0.75853313067253,41.73,Triassic,Normal polarity,True,0.536088285551459,Sandstone,Bottom,6.02,165.38,40784
0.586167366716544,0.500721493396125,0.271608905052999,108.37,Jurassic,Normal polarity,True,0.959620470323426,Conglomerate,Bottom,77.26,447.82,42506
0.627405854841069,0.309838932003934,0.432667956894697,68.29,Cambrian,Normal polarity,False,1.55417674508743,Shale,Bottom,114.21,242.84,47186
0.34243037231163,0.74011205583117,0.396945520769777,282.36,Cretaceous,Reversed polarity,True,1.12187897292841,Limestone,Bottom,52.22,222.74,45762
0.534826440490674,0.386895798598464,0.331148917018245,240.34,Cambrian,Reversed polarity,True,1.23266452857155,Sandstone,Bottom,13.55,401.72,56044
0.727605179410222,0.224200537951517,0.648333029148146,106.63,Triassic,Normal polarity,True,2.30036369687659,Conglomerate,Bottom,4.96,248.37,51510
0.563927637433371,0.870179691367356,0.123773285983163,182.07,Permian,Normal polarity,True,0.339196597336437,Sandstone,Bottom,83.14,680.91,51290
0.00798087157650484,0.839168285910083,1.17424781921479,128.45,Paleogene,Normal polarity,True,0.734092474312974,Shale,Bottom,78.81,358.58,20070
0.461051745212044,0.497750117179404,1.15302239594636,40.89,Cretaceous,Normal polarity,False,1.67742273340415,Sandstone,Bottom,117.54,398.55,35568
0.230504666838735,0.287647515010596,0.867625271299009,251.48,Cambrian,Normal polarity,True,0.316086256014693,Sandstone,Bottom,185.52,331.51,37240
0.784960537035003,0.558909867747106,0.321912033169108,258.51,Permian,Reversed polarity,True,1.13930517569697,Limestone,Bottom,99.18,68.96,70617
0.665223992400966,0.244223470696443,0.416057698335609,125.13,Devonian,Reversed polarity,False,0.752728934578737,Sandstone,Middle,101.77,131.51,44541
0.74647596035225,0.0479034277882044,0.767367576776758,152.34,Cretaceous,Reversed polarity,True,0.331317395727437,Sandstone,Bottom,161.62,499.95,55688
0.594583240938994,0.507211628059997,0.475234062116035,210.35,Neogene,Reversed polarity,False,1.22252573449807,Conglomerate,Middle,18.58,342.39,42386
0.143585733693436,0.454105495536944,1.09422205650367,106.44,Paleogene,Reversed polarity,False,1.18658060405323,Sandstone,Bottom,119.66,286.57,22242
0.895493044848934,0.208347335768597,0.0933095703933281,218.75,Permian,Normal polarity,True,0.789442442416525,Sandstone,Middle,38.47,383.11,53873
0.294154469587867,0.654586809645636,0.85986287976124,72.53,Cambrian,Normal polarity,True,0.589265978725047,Conglomerate,Middle,29.73,334.91,24351
0.0430107961568937,0.727730527790317,1.05619148275253,214.62,Devonian,Normal polarity,True,0.590687783068054,Sandstone,Bottom,56.65,194.67,27458
0.129123556778082,0.819201541762032,0.315717669822986,172.87,Cambrian,Normal polarity,True,0.848164478452184,Limestone,Bottom,37.44,540.55,26083
0.334579538230609,0.372077860060368,0.667896334046158,187.78,Paleogene,Normal polarity,False,1.07935639468211,Shale,Middle,104.88,341.68,31020
0.825357016935674,0.57242638502547,0.174926834246164,180.54,Paleogene,Normal polarity,True,0.501192480822541,Limestone,Bottom,82.86,361.01,60137
0.330123537199284,0.277331648941604,0.303168738838638,80.79,Devonian,Reversed polarity,False,0.640022802282665,Conglomerate,Bottom,40.99,572.73,28970
0.458340340489289,0.224904183179353,1.01236055882844,85.99,Cretaceous,Normal polarity,False,1.57928836631586,Sandstone,Middle,147.55,486.24,29988
0.4735857132406,0.090246247619754,0.235169326743001,110.37,Devonian,Reversed polarity,False,1.49552265190708,Limestone,Bottom,74.25,359.65,38892
0.668869479959704,0.0441375663512893,0.426744587207487,116.64,Jurassic,Normal polarity,False,0.566373301313169,Limestone,Top,85.84,415.6,38051
0.414348703523539,0.101101744874621,0.936640281178326,89.53,Triassic,Normal polarity,True,1.45455204389754,Sandstone,Middle,15.68,281.32,28130
0.634049746014071,0.850747939093559,0.616073605213774,58.34,Cambrian,Normal polarity,True,0.648736983547527,Sandstone,Middle,59.28,473.12,42428
0.636341514905664,0.696350002894849,0.512304339743815,70.11,Cambrian,Normal polarity,True,1.19520233227163,Sandstone,Top,101.17,498.17,40780
0.659559364848771,0.595917067939759,0.320501776260328,150.05,Devonian,Normal polarity,True,0.76576792890989,Shale,Bottom,73.74,747.64,54736
0.193420180351565,0.866108112364207,0.374171520443113,210.17,Cambrian,Normal polarity,True,0.579659431819313,Limestone,Bottom,61.85,494.9,34840
0.212575249411291,0.610287858387953,0.527344145267529,124,Jurassic,Normal polarity,True,1.80580413049688,Limestone,Bottom,31.53,176.44,28245
0.547329891934756,0.618857288844943,0.55371836438428,287.84,Jurassic,Normal polarity,True,0.691705754452106,Shale,Middle,31.5,302.81,47366
0.595555152583462,0.613066976973098,0.587358231276273,83.4,Cambrian,Normal polarity,False,0.822659440117641,Limestone,Bottom,171.01,414.73,48968
0.340829307451581,0.0889542478778016,0.46207822794757,157.68,Devonian,Normal polarity,True,0.603211189556628,Sandstone,Middle,71.72,173.11,26020
0.194463054556729,0.537608151681027,0.195514164401543,186.97,Triassic,Normal polarity,True,1.08434453183436,Limestone,Bottom,15.48,222.77,25962
0.454998221129275,0.311563431661868,0.153214410599658,182.85,Permian,Normal polarity,False,0.441500615872789,Sandstone,Top,125.36,23.84,33112
0.615808854646711,0.545372827822596,0.711426164057871,97.02,Cretaceous,Normal polarity,False,1.27735332540654,Sandstone,Bottom,44.57,646.63,45491
0.930906619785521,0.384072792965044,0.745045564371942,80.81,Triassic,Normal polarity,True,1.52537856609955,Sandstone,Bottom,87.3,537.14,63575
0.596905553131769,0.0838678097996935,0.619160694074244,22.93,Jurassic,Normal polarity,True,0.628758352589463,Limestone,Bottom,54.75,172.46,38891
0.593323586122596,0.141185811605549,0.753606811729833,181.26,Triassic,Normal polarity,True,0.658032379197125,Shale,Bottom,72.47,147.75,47972
0.532268373267096,0.368713524448032,0.425150749800545,163.86,Triassic,Normal polarity,True,0.722046564380547,Sandstone,Top,22.27,250.05,37756
1.08972229314389,0.205601864826136,0.215111997896544,2.27,Triassic,Reversed polarity,True,0.801825412346132,Shale,Bottom,88.11,218.94,66431
0.426252456959983,0.50908651530861,0.127122946687747,283.56,Cambrian,Normal polarity,False,1.2572020283017,Shale,Bottom,18.84,327.74,48878
0.340114015725403,0.694347459640888,0.437497430368606,216.1,Triassic,Normal polarity,True,0.849961088022195,Conglomerate,Middle,171.77,117.36,33203
0.481054964271933,0.0115224985900709,0.832873569877661,95.92,Permian,Normal polarity,False,1.48110866501931,Sandstone,Bottom,34.74,397.73,37480
0.386880456891252,0.330871221677758,0.49344761367405,42.19,Cambrian,Normal polarity,False,1.74460405801366,Limestone,Bottom,49.07,245.32,32036
0.667718851034455,0.59763924797599,0.0896415773077766,140.12,Cambrian,Normal polarity,False,1.04200204758919,Sandstone,Bottom,6.92,95.8,54226
